age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,accident_site_Local,accident_site_Parking Lot,channel_Online,channel_Phone,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,claim_day_of_week_Mon,claim_day_of_week_Sat,claim_day_of_week_Sun,claim_day_of_week_Thu,claim_day_of_week_Tue,claim_day_of_week_Wed,vehicle_category_Large,vehicle_category_Medium
44,1,0,80,60545.6,1,1,1,0,1,2,0,9.0,25853.35,35133.85,2138.22,500,1354.2,8.34,3,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
31,1,0,75,64953.6,1,1,0,0,0,68,0,9.0,16206.23,8051.12,4154.96,500,1232.57,10.21,4,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
45,0,1,91,60900.8,1,0,0,0,0,51,1,4.0,24861.86,12665.77,4150.53,500,1082.36,9.9,3,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
37,0,1,91,57779.2,1,0,0,0,0,95,0,3.0,16411.94,21900.04,4022.79,2000,1155.97,8.86,4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
32,1,1,81,55456.0,0,0,1,0,0,72,1,3.0,20285.43,25747.95,5065.99,500,1232.57,9.86,3,1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
66,1,1,88,67032.0,1,1,1,1,0,0,0,3.0,13412.53,32583.16,3140.09,1000,1324.78,8.75,7,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
35,0,0,83,56883.2,1,1,1,0,0,71,1,4.0,25292.97,6890.25,4296.66,2000,1239.06,8.09,4,1,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
25,1,1,78,51496.0,1,0,0,0,0,5,1,1.0,25815.51,19582.01,5127.0,1000,1622.67,8.62,3,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
49,0,1,44,62273.6,1,1,1,0,0,50,0,2.0,16441.92,16300.86,9065.09,1000,999.43,8.98,5,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
53,1,0,65,63513.6,1,0,1,1,0,98,1,4.0,14974.71,22840.34,4255.56,1000,1726.91,9.6,5,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
52,1,0,54,63230.4,1,1,0,0,0,99,1,8.0,24802.23,8435.55,7360.39,500,1078.65,8.39,4,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
42,1,1,85,59801.6,1,1,1,0,1,85,1,3.0,9965.85,20321.11,5508.89,500,1518.54,9.48,3,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60,0,1,77,65524.8,0,0,0,2,1,94,1,4.0,17148.18,34163.69,4011.33,500,1082.36,8.44,2,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
36,0,1,64,57353.6,1,1,0,0,0,17,1,5.0,32021.31,41646.15,3559.04,1000,999.43,10.54,7,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
50,1,1,79,62604.8,1,1,1,1,0,70,1,3.0,18870.89,14192.82,3184.61,2000,1155.97,9.51,2,0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
41,1,1,82,59427.2,1,1,1,2,1,65,1,6.0,10175.07,18092.88,4052.07,500,1518.54,10.55,5,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
41,0,0,75,59408.0,1,0,0,1,0,40,1,1.0,17051.37,25785.11,9088.38,2000,1246.68,10.16,3,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
46,1,1,75,61283.2,1,0,1,0,0,96,0,3.0,17656.15,10627.44,8119.97,500,1078.65,8.41,9,1,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
44,1,1,79,60545.6,1,1,0,2,0,50,1,4.0,24697.47,15005.22,9201.75,1000,1324.78,10.58,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
38,0,1,87,58204.8,1,1,1,0,0,83,0,7.0,8799.04,31702.87,7376.97,2000,1239.06,9.19,5,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
63,1,1,89,66284.8,1,1,1,5,0,27,1,3.0,43791.51,30175.4,4034.21,500,1082.36,9.5,4,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
23,1,0,77,50177.6,1,0,0,0,0,55,0,2.0,16028.81,20182.66,4835.81,2000,1155.97,9.87,4,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,1,1,57,52739.2,1,0,1,0,0,49,0,4.0,31363.82,20683.77,3912.25,1000,1726.91,9.53,5,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
46,1,1,76,61265.6,0,1,0,2,0,48,1,6.0,28857.42,14518.3,6329.24,1000,1324.78,8.39,4,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
53,1,1,47,63512.0,0,1,1,1,0,92,0,6.0,27277.91,16849.69,4363.29,500,1518.54,9.6,4,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
40,0,1,73,59012.8,1,0,0,1,0,93,0,7.0,36038.71,24326.99,6249.87,2000,1239.06,8.78,5,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
42,1,1,91,59803.2,1,1,0,0,0,71,1,6.0,46137.12,18729.06,8155.23,500,1055.6,9.31,3,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
49,1,1,78,62289.6,1,0,0,0,1,57,0,5.0,17291.64,14574.13,4317.72,2000,1155.97,9.52,8,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31,0,1,76,54945.6,1,1,0,0,0,97,1,7.0,29752.53,13656.25,7780.01,2000,1246.68,7.74,2,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False
63,0,1,84,66310.4,0,0,1,0,0,41,0,5.0,13943.65,32462.89,1806.07,1000,1622.67,8.22,4,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
35,0,1,64,56891.2,1,1,1,0,0,0,1,4.0,24803.62,23153.49,12061.34,1000,999.43,8.08,3,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
53,0,1,80,63531.2,1,1,0,1,0,49,0,9.0,27921.36,40830.78,8537.23,500,1518.54,8.17,6,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,0,1,74,59011.2,1,1,1,1,0,40,1,5.0,50491.15,16607.23,4574.68,500,1082.36,9.67,4,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
45,1,1,58,60892.8,1,1,1,0,0,90,0,4.0,20499.13,10249.11,3890.76,500,1354.2,9.55,3,0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
64,0,1,78,66537.6,1,1,0,0,0,69,0,5.0,11692.63,17469.31,4150.18,1000,1726.91,9.09,2,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
55,0,0,62,64131.2,1,1,1,0,1,25,1,4.0,22534.13,42311.0,959.66,500,1232.57,8.33,3,0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
60,0,1,70,65507.2,1,1,0,0,0,58,1,8.0,17378.22,18880.95,4891.77,500,1078.65,10.16,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22,1,1,86,49428.8,1,0,1,2,0,48,0,9.0,17425.6,38244.86,4209.02,1000,1324.78,6.98,4,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
52,0,0,98,63219.2,0,0,0,0,1,74,1,5.0,33643.47,17128.71,5539.48,2000,1246.68,7.85,3,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
49,0,1,81,62259.2,1,0,0,0,0,1,1,10.0,10988.74,10872.86,4370.68,1000,1622.67,9.83,1,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
25,1,0,56,51492.8,0,0,1,1,0,85,1,4.0,17437.94,29625.68,8388.25,2000,1155.97,8.41,3,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
40,0,1,55,59027.2,1,1,1,0,0,48,1,3.0,51737.04,19262.8,6283.01,1000,1726.91,11.26,1,0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
38,1,1,88,58184.0,1,1,0,0,1,50,1,7.0,22369.88,12299.16,8801.91,2000,1239.06,9.88,2,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
40,1,1,87,58998.4,1,0,0,0,1,0,0,7.0,25785.23,8043.26,5429.23,500,1354.2,8.93,7,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
54,1,1,91,63817.6,0,1,0,0,0,1,1,7.0,19944.64,27280.38,5553.13,1000,999.43,8.57,7,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
29,1,1,67,68334.4,0,1,1,2,0,99,1,10.0,5522.21,26062.19,4356.67,500,1078.65,9.28,5,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
39,1,1,92,58585.6,1,0,1,0,1,41,1,3.0,37582.66,9984.99,4257.77,2000,1239.06,9.77,7,1,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
58,0,0,68,64982.4,0,0,0,0,1,16,0,5.0,21034.32,19942.57,6516.42,2000,1246.68,8.38,0,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
39,1,1,65,58596.8,0,0,0,0,0,50,0,3.0,6969.13,14430.33,2240.69,2000,1155.97,9.16,4,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
50,1,1,76,62603.2,1,1,0,1,0,53,1,6.0,18581.63,22201.1,4953.0,1000,1726.91,11.8,3,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
40,0,1,72,59032.0,1,1,0,0,0,88,1,5.0,28064.97,25349.15,3161.17,500,1082.36,7.76,5,0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
37,1,1,73,57753.6,1,1,0,2,0,95,1,5.0,19952.24,5427.82,3920.73,500,1354.2,8.47,6,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
44,0,1,80,60547.2,1,0,1,0,1,35,1,8.0,19015.46,30912.07,1529.14,1000,999.43,9.87,5,1,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
67,1,0,82,67248.0,1,1,1,0,0,56,0,4.0,22443.85,7902.85,4295.15,500,1518.54,9.49,5,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
26,0,0,87,52107.2,0,0,0,1,0,42,1,3.0,33402.72,18997.14,7620.34,1000,999.43,8.54,2,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
45,0,1,88,60910.4,1,1,0,0,1,82,1,6.0,34661.31,24323.83,2246.84,2000,1155.97,9.84,4,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
30,1,1,84,54433.6,0,0,1,2,0,91,0,8.0,7443.9,8109.68,3026.17,1000,1726.91,9.95,1,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
28,0,1,96,53329.6,0,0,1,0,0,35,1,2.0,31263.62,14753.05,3036.38,500,1518.54,9.13,5,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47,0,0,59,61616.0,1,0,0,0,0,19,0,5.0,17787.0,9801.01,2727.38,500,1082.36,8.26,2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
50,1,1,82,62595.2,1,1,1,2,0,71,1,9.0,32960.48,11307.88,12657.31,1000,999.43,7.87,0,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
46,0,1,85,61252.8,0,1,1,0,0,95,0,1.0,11041.85,27098.28,6712.75,1000,1726.91,9.79,2,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55,1,1,82,64110.4,1,0,0,0,0,7,0,3.0,52466.6,7914.75,2049.27,500,1232.57,8.43,6,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
44,0,0,87,60553.6,0,1,0,0,0,50,0,2.0,15715.34,19919.05,5883.07,500,1078.65,9.66,6,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
48,1,1,74,61968.0,1,0,0,0,0,78,1,3.0,12961.52,8867.86,3670.93,1000,1622.67,11.11,7,0,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
46,0,1,59,61281.6,1,1,0,1,0,26,0,3.0,16251.85,9994.28,5863.33,1000,1622.67,8.89,2,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
47,0,1,89,61582.4,1,0,1,0,0,22,1,3.0,40708.94,6101.21,1456.02,500,1354.2,8.88,7,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
58,0,1,49,64971.2,1,1,1,2,0,26,1,3.0,15234.44,15213.63,1074.78,1000,1324.78,7.63,4,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
27,1,1,77,52728.0,1,1,0,1,0,31,1,13.0,26648.92,28825.39,4301.69,2000,1239.06,8.64,5,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
51,1,0,88,62883.2,1,1,0,0,0,3,0,1.0,35367.71,28690.09,2564.77,2000,1246.68,11.15,5,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
52,0,1,67,63224.0,0,1,1,0,0,44,1,5.0,25224.61,12265.08,10340.02,500,1354.2,8.6,8,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
51,1,1,81,62920.0,1,1,0,5,1,49,1,3.0,16277.73,41836.98,3313.36,1000,1622.67,9.74,3,1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
53,1,1,61,63520.0,0,0,0,0,1,43,0,3.0,51666.52,10512.69,1354.49,500,1082.36,8.06,2,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
60,1,1,66,65483.2,1,1,0,0,0,12,1,2.0,34661.0,18112.33,2204.71,500,1354.2,8.98,5,0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True
37,0,0,88,57795.2,1,1,1,2,0,25,1,11.0,17061.68,27685.72,4253.73,500,1518.54,8.2,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
44,0,1,57,60531.2,0,1,0,3,0,86,1,7.0,9601.53,40151.9,6867.73,1000,1622.67,10.11,5,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
51,1,1,58,62897.6,1,0,1,0,0,77,1,3.0,11845.51,32806.36,3838.43,500,1055.6,8.04,6,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
35,0,0,79,56880.0,1,1,0,1,1,94,0,6.0,21238.27,16304.5,3704.26,1000,999.43,8.39,2,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
42,1,1,95,79776.0,1,0,0,1,1,72,1,6.0,21808.48,22794.1,4995.12,1000,1324.78,9.67,3,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42,1,0,83,79776.0,1,1,0,0,1,34,0,8.0,5502.84,27252.95,3980.85,500,1518.54,8.55,8,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53,0,0,90,63529.6,0,1,1,0,0,99,1,4.0,8763.53,38054.76,5949.93,2000,1155.97,6.83,5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
48,1,0,69,61934.4,1,1,0,0,0,8,0,6.0,22235.74,42413.58,4296.46,500,1232.57,9.58,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
58,1,1,89,64963.2,1,1,1,0,1,40,1,5.0,32979.7,21154.75,5913.03,500,1518.54,8.76,1,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
33,0,1,90,55956.8,1,1,0,0,0,95,0,5.0,13834.68,34767.45,6750.39,2000,1246.68,9.46,4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,1,1,88,59817.6,1,1,0,1,0,86,1,3.0,8401.44,15104.02,4862.08,500,1354.2,9.34,1,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
49,0,0,75,62288.0,1,0,0,0,0,35,0,5.0,45456.55,32761.08,3331.56,2000,1155.97,9.09,4,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
40,1,1,67,59017.6,1,1,0,1,0,51,1,6.0,11968.0,14090.77,3793.43,1000,1726.91,10.5,3,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
49,0,0,60,62265.6,1,0,0,0,0,17,1,3.0,11468.93,26259.61,4346.99,1000,1324.78,8.75,7,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,1,1,77,60531.2,1,0,1,0,0,100,1,5.0,17656.17,34527.01,8302.38,500,1518.54,8.84,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60,0,1,63,65521.6,0,0,0,0,0,94,0,3.0,13791.22,14183.18,3512.24,1000,1726.91,7.27,4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,0,1,86,63523.2,1,1,0,0,0,100,0,4.0,17840.18,25540.01,4526.33,500,1232.57,8.69,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43,0,1,83,60163.2,1,1,0,1,0,51,0,4.0,24861.09,16866.66,5267.02,500,1078.65,8.47,3,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
39,0,1,52,58628.8,0,1,0,0,0,82,1,3.0,15995.11,13014.3,2403.1,1000,1324.78,9.81,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,0,1,86,56417.6,1,1,0,0,0,100,1,10.0,40976.03,41103.06,3731.43,1000,1622.67,9.24,0,0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False
46,1,1,78,61278.4,1,1,0,0,0,75,0,5.0,7877.15,44353.86,4513.84,500,1055.6,9.47,5,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,0,1,36,56414.4,1,1,1,0,0,63,1,4.0,55189.54,25088.8,3656.41,1000,999.43,10.41,8,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,0,0,75,60553.6,0,1,0,1,0,12,1,7.0,7633.66,31766.74,5056.16,500,1232.57,8.73,2,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,1,1,75,64081.6,1,1,0,0,1,5,1,1.0,31412.53,17894.71,6892.1,1000,1324.78,8.42,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,0,1,86,62598.4,1,1,1,0,1,97,0,6.0,48601.52,38160.12,6074.39,500,1518.54,8.52,4,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60,1,0,71,65528.0,1,0,0,2,1,95,1,5.0,37998.39,18140.14,5207.09,500,1055.6,9.98,4,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
65,0,1,72,66782.4,1,0,1,0,1,85,1,5.0,5305.18,46751.15,3271.86,2000,1155.97,7.59,6,0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
